kp_x_0,kp_y_0,kp_x_1,kp_y_1,kp_x_2,kp_y_2,kp_x_3,kp_y_3,kp_x_4,kp_y_4,kp_x_5,kp_y_5,kp_x_6,kp_y_6,kp_x_7,kp_y_7,kp_x_8,kp_y_8,kp_x_9,kp_y_9,kp_x_10,kp_y_10,kp_x_11,kp_y_11,kp_x_12,kp_y_12,kp_x_13,kp_y_13,kp_x_14,kp_y_14,kp_x_15,kp_y_15,kp_x_16,kp_y_16,angle_0_norm,angle_1_norm,angle_2_norm,angle_3_norm,angle_4_norm,angle_5_norm,angle_6_norm,angle_7_norm,movement_score,body_ratio_0,body_ratio_1,body_ratio_2,body_ratio_3,label
0.5399062633514404,0.08781887590885162,0.48511993885040283,0.09490154683589935,0.5606259107589722,0.045146502554416656,0.43359139561653137,0.07849116623401642,0.5912412405014038,0.0784521996974945,0.2585548162460327,0.2758593261241913,0.7668005228042603,0.24348799884319305,0.10424789041280746,0.30675897002220154,0.9226627945899963,0.31478792428970337,0.024741405621170998,0.30638206005096436,1.0,0.3281609117984772,0.40410035848617554,0.6490249037742615,0.5948802828788757,0.583594799041748,0.2740161120891571,0.7881539463996887,0.7115203142166138,0.7975366711616516,0.20492544770240784,1.0,0.7947377562522888,0.9410766959190369,0.9355699419975281,0.9179270267486572,0.5554646253585815,0.512411892414093,0.8610387444496155,0.9916139245033264,0.844474732875824,0.56916344165802,0.0,0.36562132835388184,0.49630776047706604,0.48729202151298523,0.5065937042236328,0.0
0.5860733389854431,0.052813995629549026,0.5282688736915588,0.0416877456009388,0.6502498984336853,0.06569796055555344,0.5259355306625366,0.049610935151576996,0.6428006291389465,0.03858252614736557,0.2820627689361572,0.23075146973133087,0.8082388639450073,0.30419015884399414,0.11764486134052277,0.22113628685474396,0.9408674240112305,0.3433024287223816,0.0070073665119707584,0.22496910393238068,1.0,0.4038441777229309,0.36537691950798035,0.6284549236297607,0.5899926424026489,0.6398643851280212,0.277011901140213,0.7634482383728027,0.6763232350349426,0.8326000571250916,0.135351300239563,0.9319940805435181,0.7475893497467041,1.0,0.9703643918037415,0.8375296592712402,0.5843250155448914,0.5922219753265381,0.9620017409324646,0.9940235614776611,0.6683351397514343,0.6028263568878174,0.0,0.364928275346756,0.4920814335346222,0.5600606799125671,0.5337330102920532,0.0
0.46061214804649353,0.1622820794582367,0.4775674343109131,0.1427014172077179,0.4653452932834625,0.13755197823047638,0.40624743700027466,0.11894195526838303,0.4932076632976532,0.14082038402557373,0.24869246780872345,0.34640103578567505,0.6973785758018494,0.2907710671424866,0.15423840284347534,0.39363449811935425,0.8239195346832275,0.29156890511512756,0.04458335041999817,0.40531954169273376,0.9240179657936096,0.2737763822078705,0.39305663108825684,0.589228093624115,0.6080616116523743,0.6008070707321167,0.33421236276626587,0.777728796005249,0.7084224820137024,0.756274938583374,0.3175419867038727,0.9806084632873535,0.7990705966949463,0.8760044574737549,0.8861838579177856,0.9419848322868347,0.5231328010559082,0.5872758030891418,0.9297772645950317,0.97617506980896,0.5791894793510437,0.5569582581520081,0.0,0.3692746162414551,0.5433548092842102,0.4831335246562958,0.4862382113933563,0.0
0.44476333260536194,0.06456880271434784,0.4110981225967407,0.03935794532299042,0.47207969427108765,0.07548489421606064,0.4068370461463928,0.039508700370788574,0.5401033163070679,0.0,0.20855286717414856,0.25138550996780396,0.7466521859169006,0.24216388165950775,0.051975052803754807,0.30242958664894104,0.8919302225112915,0.22608603537082672,0.0,0.36057865619659424,1.0,0.2303203046321869,0.3893689215183258,0.6604065299034119,0.6341592669487,0.6335274577140808,0.29891037940979004,0.8468539118766785,0.7624784708023071,0.8296740055084229,0.24152600765228271,1.0,0.8367915153503418,0.9645542502403259,0.832478940486908,0.9524366855621338,0.5321828722953796,0.6241768598556519,0.9703226089477539,0.9758778214454651,0.678596556186676,0.5805073976516724,0.0,0.36843135952949524,0.4883045256137848,0.4813760221004486,0.48291921615600586,0.0
0.4279056489467621,0.17365995049476624,0.40170708298683167,0.16683536767959595,0.4817167818546295,0.17082101106643677,0.37578684091567993,0.18825729191303253,0.5172422528266907,0.18222710490226746,0.2658502161502838,0.3530605435371399,0.6838815212249756,0.2898522913455963,0.16861781477928162,0.36287879943847656,0.7915542125701904,0.29417335987091064,0.050437889993190765,0.39866727590560913,0.9007842540740967,0.29447460174560547,0.3954359292984009,0.616454005241394,0.5966753363609314,0.6102820038795471,0.31213459372520447,0.7806473970413208,0.7072620987892151,0.7533591389656067,0.32568520307540894,0.9435567259788513,0.787458598613739,0.8945492506027222,0.9384205937385559,0.9880381226539612,0.6135022640228271,0.5718130469322205,0.8241358995437622,0.9549684524536133,0.659205436706543,0.6206191778182983,0.0,0.3585338890552521,0.49416595697402954,0.5037004351615906,0.48940509557724,0.0
0.4398851990699768,0.0792020931839943,0.4948091208934784,0.17351695895195007,0.5243610143661499,0.17781725525856018,0.5180008411407471,0.022562259808182716,0.575218677520752,0.16977059841156006,0.2967219650745392,0.2593545615673065,0.7140507698059082,0.32016173005104065,0.15091019868850708,0.3721279501914978,1.0,0.30308806896209717,0.14079515635967255,0.31359177827835083,1.0,0.45546385645866394,0.46199682354927063,0.6311337351799011,0.6518896222114563,0.5267903804779053,0.3358849883079529,0.9058451652526855,0.6912915110588074,0.7765863537788391,0.22411949932575226,0.8875342011451721,0.723926305770874,0.969477117061615,0.3449175953865051,0.48101669549942017,0.4236033856868744,0.6120005249977112,0.5853003859519958,0.9963898658752441,0.7969248294830322,0.6531053781509399,0.0,0.3316247761249542,0.43814241886138916,0.342913419008255,0.4742215573787689,1.0
0.47690942883491516,0.0734572485089302,0.581864058971405,0.11840134859085083,0.6566746830940247,0.19428937137126923,0.3816409707069397,0.23061402142047882,0.5313959717750549,0.1740211695432663,0.4301746189594269,0.31020233035087585,0.7881826758384705,0.2437366098165512,0.20466066896915436,0.2784552276134491,0.9268581867218018,0.29596903920173645,0.013694128952920437,0.3777722120285034,0.9790099859237671,0.28851181268692017,0.34669333696365356,0.6639891862869263,0.681439995765686,0.5504777431488037,0.3451240062713623,0.7921881079673767,0.578053891658783,0.7455410361289978,0.2628752887248993,0.9069019556045532,0.7827876210212708,1.0,0.8028263449668884,0.840122640132904,0.4707573354244232,0.4919353425502777,0.8058928847312927,0.6292009353637695,0.6079606413841248,0.9882686138153076,0.0,0.2923959493637085,0.3580062985420227,0.6827989220619202,0.5475559830665588,1.0
0.4807876646518707,0.15314552187919617,0.44627147912979126,0.1480318009853363,0.5073678493499756,0.17369866371154785,0.4863153398036957,0.17183946073055267,0.5373557806015015,0.09662286192178726,0.3258388638496399,0.37228360772132874,0.6654577255249023,0.37264880537986755,0.03341817855834961,0.4259151220321655,0.8449028730392456,0.3442458212375641,0.06440114229917526,0.35366955399513245,0.9690702557563782,0.32152029871940613,0.43653419613838196,0.6931513547897339,0.529314398765564,0.6820874810218811,0.2623898684978485,0.7731109261512756,0.5156883001327515,0.8359501957893372,0.19274607300758362,1.0,0.8145427107810974,0.9303041696548462,0.31330519914627075,0.9922910332679749,0.5480051636695862,0.6819011569023132,0.7318129539489746,0.5692274570465088,0.9007598161697388,0.6983481645584106,0.0,0.29482167959213257,0.5089573264122009,0.45983415842056274,0.5063620209693909,1.0
0.6008294820785522,0.09442616254091263,0.4120881259441376,0.24005736410617828,0.6257101893424988,0.12219362705945969,0.3904837369918823,0.06519772112369537,0.48953723907470703,0.25389111042022705,0.207318976521492,0.35769182443618774,0.6729348301887512,0.3132762312889099,0.264506995677948,0.35617905855178833,0.7896496057510376,0.31862619519233704,0.0,0.4333046078681946,0.9656904935836792,0.3344191610813141,0.44687312841415405,0.5682455897331238,0.486070841550827,0.6092904210090637,0.3258964419364929,0.8250849843025208,0.5460065007209778,0.7330560088157654,0.3261343538761139,0.8157644271850586,0.7223079800605774,0.8759414553642273,0.08189931511878967,0.9860646724700928,0.23793967068195343,0.6646572351455688,0.13202296197414398,0.860346794128418,0.38279372453689575,0.4172043800354004,0.0,0.3824283182621002,0.4360012710094452,0.4291699528694153,0.48682746291160583,1.0
0.6819278001785278,0.10338424146175385,0.504069447517395,0.09760543704032898,0.598879337310791,0.13366949558258057,0.45899057388305664,0.03048500418663025,0.6734440326690674,0.010784235782921314,0.2834734618663788,0.32280227541923523,0.7823209166526794,0.30437198281288147,0.2877854108810425,0.19144079089164734,0.85964035987854,0.2823007106781006,0.11574572324752808,0.117117740213871,0.9285017848014832,0.3378352224826813,0.4910793602466583,0.557537853717804,0.6860552430152893,0.6282769441604614,0.2520788013935089,0.8738493919372559,0.6570814847946167,0.8599374890327454,0.24200797080993652,0.8727708458900452,0.5762227773666382,0.9151738882064819,0.61935955286026,0.6954593062400818,0.7590524554252625,0.6804649233818054,0.6720026135444641,0.7303699254989624,0.5951827764511108,0.42972254753112793,0.0,0.37377703189849854,0.5666855573654175,0.6389629244804382,0.47216492891311646,1.0
